forecast_date,target,target_end_date,location,type,quantile,value
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.01,31621
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.025,31633
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.05,31637
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.1,31653
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.15,31662
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.2,31674
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.25,31682
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.3,31689
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.35,31700
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.4,31709
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.45,31718
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.5,31725
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.55,31728
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.6,31733
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.65,31736
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.7,31739
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.75,31742
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.8,31750
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.85,31756
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.9,31769
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.95,31793
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.975,31803
2022-01-16,2 wk ahead cum death,2022-01-29,26,quantile,0.99,31812
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.01,32296
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.025,32307
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.05,32318
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.1,32338
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.15,32350
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.2,32374
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.25,32394
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.3,32401
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.35,32412
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.4,32421
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.45,32426
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.5,32436
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.55,32442
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.6,32450
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.65,32458
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.7,32466
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.75,32475
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.8,32488
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.85,32499
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.9,32512
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.95,32539
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.975,32550
2022-01-16,3 wk ahead cum death,2022-02-05,26,quantile,0.99,32570
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.01,33238
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.025,33270
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.05,33284
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.1,33299
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.15,33312
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.2,33327
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.25,33336
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.3,33347
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.35,33357
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.4,33378
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.45,33392
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.5,33398
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.55,33412
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.6,33419
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.65,33422
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.7,33427
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.75,33434
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.8,33445
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.85,33458
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.9,33472
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.95,33494
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.975,33519
2022-01-16,4 wk ahead cum death,2022-02-12,26,quantile,0.99,33532
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.01,11333
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.025,11335
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.05,11338
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.1,11343
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.15,11348
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.2,11351
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.25,11352
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.3,11356
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.35,11358
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.4,11360
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.45,11361
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.5,11362
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.55,11363
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.6,11366
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.65,11367
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.7,11368
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.75,11370
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.8,11371
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.85,11372
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.9,11374
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.95,11380
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.975,11382
2022-01-16,1 wk ahead cum death,2022-01-22,27,quantile,0.99,11396
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.01,11617
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.025,11622
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.05,11623
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.1,11629
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.15,11632
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.2,11637
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.25,11640
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.3,11642
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.35,11646
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.4,11650
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.45,11653
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.5,11655
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.55,11656
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.6,11658
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.65,11659
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.7,11660
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.75,11661
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.8,11664
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.85,11667
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.9,11672
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.95,11680
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.975,11684
2022-01-16,2 wk ahead cum death,2022-01-29,27,quantile,0.99,11687
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.01,11943
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.025,11947
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.05,11951
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.1,11958
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.15,11962
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.2,11971
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.25,11979
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.3,11981
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.35,11986
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.4,11989
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.45,11991
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.5,11994
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.55,11996
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.6,12000
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.65,12003
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.7,12006
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.75,12009
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.8,12014
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.85,12018
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.9,12022
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.95,12033
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.975,12036
2022-01-16,3 wk ahead cum death,2022-02-05,27,quantile,0.99,12044
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.01,12215
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.025,12226
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.05,12231
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.1,12237
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.15,12242
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.2,12247
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.25,12251
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.3,12255
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.35,12258
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.4,12266
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.45,12271
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.5,12273
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.55,12279
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.6,12281
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.65,12282
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.7,12284
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.75,12286
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.8,12291
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.85,12295
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.9,12301
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.95,12309
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.975,12318
2022-01-16,4 wk ahead cum death,2022-02-12,27,quantile,0.99,12322
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.01,10791
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.025,10792
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.05,10795
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.1,10800
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.15,10805
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.2,10807
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.25,10808
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.3,10812
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.35,10814
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.4,10816
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.45,10817
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.5,10818
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.55,10819
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.6,10821
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.65,10823
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.7,10824
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.75,10826
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.8,10827
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.85,10828
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.9,10829
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.95,10835
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.975,10837
2022-01-16,1 wk ahead cum death,2022-01-22,28,quantile,0.99,10850
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.01,10995
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.025,10999
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.05,11001
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.1,11006
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.15,11009
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.2,11014
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.25,11016
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.3,11019
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.35,11023
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.4,11026
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.45,11029
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.5,11031
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.55,11032
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.6,11034
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.65,11035
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.7,11036
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.75,11037
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.8,11040
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.85,11042
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.9,11047
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.95,11055
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.975,11058
2022-01-16,2 wk ahead cum death,2022-01-29,28,quantile,0.99,11061
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.01,11248
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.025,11252
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.05,11255
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.1,11262
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.15,11266
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.2,11275
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.25,11282
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.3,11284
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.35,11288
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.4,11291
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.45,11293
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.5,11296
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.55,11298
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.6,11301
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.65,11304
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.7,11307
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.75,11310
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.8,11315
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.85,11318
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.9,11323
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.95,11332
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.975,11336
2022-01-16,3 wk ahead cum death,2022-02-05,28,quantile,0.99,11343
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.01,11458
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.025,11469
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.05,11474
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.1,11479
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.15,11484
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.2,11489
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.25,11492
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.3,11496
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.35,11499
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.4,11507
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.45,11511
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.5,11513
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.55,11518
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.6,11521
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.65,11522
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.7,11523
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.75,11526
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.8,11530
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.85,11534
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.9,11539
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.95,11546
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.975,11555
2022-01-16,4 wk ahead cum death,2022-02-12,28,quantile,0.99,11559
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.01,16074
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.025,16076
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.05,16081
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.1,16088
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.15,16095
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.2,16099
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.25,16100
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.3,16106
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.35,16109
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.4,16111
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.45,16113
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.5,16115
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.55,16117
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.6,16120
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.65,16122
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.7,16124
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.75,16126
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.8,16128
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.85,16129
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.9,16131
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.95,16140
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.975,16142
2022-01-16,1 wk ahead cum death,2022-01-22,29,quantile,0.99,16163
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.01,16425
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.025,16431
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.05,16434
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.1,16442
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.15,16446
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.2,16453
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.25,16457
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.3,16461
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.35,16466
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.4,16471
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.45,16475
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.5,16479
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.55,16481
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.6,16484
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.65,16485
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.7,16486
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.75,16488
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.8,16492
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.85,16496
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.9,16502
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.95,16515
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.975,16520
2022-01-16,2 wk ahead cum death,2022-01-29,29,quantile,0.99,16524
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.01,16957
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.025,16963
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.05,16968
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.1,16979
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.15,16985
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.2,16998
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.25,17008
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.3,17012
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.35,17018
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.4,17022
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.45,17025
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.5,17030
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.55,17033
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.6,17038
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.65,17042
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.7,17046
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.75,17051
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.8,17058
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.85,17063
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.9,17070
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.95,17085
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.975,17090
2022-01-16,3 wk ahead cum death,2022-02-05,29,quantile,0.99,17101
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.01,17335
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.025,17352
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.05,17359
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.1,17367
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.15,17373
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.2,17381
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.25,17386
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.3,17392
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.35,17397
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.4,17408
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.45,17415
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.5,17418
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.55,17426
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.6,17429
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.65,17431
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.7,17434
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.75,17437
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.8,17443
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.85,17450
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.9,17457
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.95,17468
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.975,17481
2022-01-16,4 wk ahead cum death,2022-02-12,29,quantile,0.99,17488
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.01,3017
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.025,3017
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.05,3018
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.1,3019
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.15,3021
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.2,3021
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.25,3022
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.3,3023
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.35,3023
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.4,3024
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.45,3024
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.5,3024
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.55,3025
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.6,3025
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.65,3026
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.7,3026
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.75,3026
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.8,3027
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.85,3027
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.9,3027
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.95,3029
2022-01-16,1 wk ahead cum death,2022-01-22,30,quantile,0.975,3030
