forecast_date,target,target_end_date,location,type,quantile,value
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.01,17495
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.025,17529
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.05,17556
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.1,17609
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.15,17648
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.2,17690
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.25,17719
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.3,17741
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.35,17771
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.4,17799
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.45,17816
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.5,17837
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.55,17853
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.6,17870
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.65,17893
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.7,17908
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.75,17949
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.8,17973
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.85,18003
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.9,18020
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.95,18044
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.975,18067
2021-02-21,2 wk ahead cum death,2021-03-06,13,quantile,0.99,18102
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.01,17838
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.025,17885
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.05,17941
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.1,18021
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.15,18114
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.2,18147
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.25,18197
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.3,18225
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.35,18255
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.4,18280
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.45,18309
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.5,18345
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.55,18368
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.6,18388
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.65,18413
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.7,18442
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.75,18472
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.8,18533
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.85,18595
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.9,18606
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.95,18677
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.975,18767
2021-02-21,3 wk ahead cum death,2021-03-13,13,quantile,0.99,18817
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.01,18103
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.025,18241
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.05,18316
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.1,18423
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.15,18515
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.2,18579
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.25,18654
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.3,18691
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.35,18743
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.4,18796
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.45,18828
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.5,18852
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.55,18882
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.6,18936
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.65,18960
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.7,18983
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.75,19053
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.8,19142
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.85,19232
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.9,19243
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.95,19528
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.975,19657
2021-02-21,4 wk ahead cum death,2021-03-20,13,quantile,0.99,19689
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.01,439
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.025,440
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.05,440
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.1,440
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.15,441
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.2,442
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.25,442
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.3,442
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.35,443
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.4,443
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.45,443
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.5,443
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.55,444
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.6,444
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.65,444
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.7,445
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.75,445
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.8,445
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.85,446
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.9,446
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.95,447
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.975,447
2021-02-21,1 wk ahead cum death,2021-02-27,15,quantile,0.99,448
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.01,446
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.025,447
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.05,447
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.1,449
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.15,450
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.2,451
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.25,451
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.3,452
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.35,453
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.4,454
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.45,454
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.5,454
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.55,455
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.6,455
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.65,456
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.7,456
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.75,457
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.8,458
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.85,459
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.9,459
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.95,460
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.975,460
2021-02-21,2 wk ahead cum death,2021-03-06,15,quantile,0.99,461
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.01,462
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.025,464
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.05,465
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.1,467
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.15,470
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.2,470
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.25,472
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.3,472
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.35,473
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.4,474
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.45,475
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.5,475
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.55,476
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.6,477
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.65,477
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.7,478
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.75,479
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.8,480
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.85,482
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.9,482
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.95,484
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.975,486
2021-02-21,3 wk ahead cum death,2021-03-13,15,quantile,0.99,488
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.01,478
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.025,481
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.05,483
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.1,486
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.15,489
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.2,490
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.25,492
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.3,493
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.35,495
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.4,496
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.45,497
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.5,497
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.55,498
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.6,500
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.65,500
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.7,501
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.75,503
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.8,505
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.85,508
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.9,508
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.95,515
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.975,519
2021-02-21,4 wk ahead cum death,2021-03-20,15,quantile,0.99,520
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.01,1863
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.025,1866
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.05,1867
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.1,1869
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.15,1872
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.2,1875
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.25,1877
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.3,1878
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.35,1879
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.4,1880
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.45,1881
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.5,1882
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.55,1884
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.6,1885
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.65,1886
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.7,1887
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.75,1888
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.8,1889
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.85,1891
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.9,1893
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.95,1896
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.975,1896
2021-02-21,1 wk ahead cum death,2021-02-27,16,quantile,0.99,1900
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.01,1895
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.025,1899
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.05,1902
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.1,1908
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.15,1912
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.2,1917
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.25,1920
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.3,1922
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.35,1925
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.4,1928
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.45,1930
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.5,1932
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.55,1934
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.6,1936
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.65,1939
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.7,1940
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.75,1945
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.8,1947
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.85,1950
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.9,1952
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.95,1955
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.975,1957
2021-02-21,2 wk ahead cum death,2021-03-06,16,quantile,0.99,1961
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.01,1933
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.025,1938
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.05,1944
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.1,1952
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.15,1962
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.2,1966
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.25,1971
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.3,1974
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.35,1978
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.4,1980
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.45,1984
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.5,1987
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.55,1990
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.6,1992
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.65,1995
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.7,1998
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.75,2001
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.8,2008
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.85,2014
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.9,2016
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.95,2023
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.975,2033
2021-02-21,3 wk ahead cum death,2021-03-13,16,quantile,0.99,2039
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.01,1960
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.025,1975
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.05,1983
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.1,1995
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.15,2005
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.2,2012
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.25,2020
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.3,2024
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.35,2030
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.4,2035
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.45,2039
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.5,2041
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.55,2045
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.6,2051
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.65,2053
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.7,2056
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.75,2063
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.8,2073
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.85,2083
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.9,2084
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.95,2115
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.975,2129
2021-02-21,4 wk ahead cum death,2021-03-20,16,quantile,0.99,2132
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.01,22476
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.025,22507
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.05,22519
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.1,22546
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.15,22585
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.2,22614
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.25,22642
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.3,22657
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.35,22668
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.4,22676
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.45,22697
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.5,22709
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.55,22726
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.6,22742
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.65,22750
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.7,22762
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.75,22776
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.8,22793
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.85,22814
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.9,22838
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.95,22871
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.975,22878
2021-02-21,1 wk ahead cum death,2021-02-27,17,quantile,0.99,22920
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.01,22504
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.025,22549
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.05,22584
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.1,22652
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.15,22701
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.2,22756
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.25,22794
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.3,22822
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.35,22860
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.4,22896
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.45,22918
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.5,22945
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.55,22966
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.6,22988
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.65,23018
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.7,23036
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.75,23089
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.8,23120
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.85,23158
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.9,23180
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.95,23211
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.975,23240
2021-02-21,2 wk ahead cum death,2021-03-06,17,quantile,0.99,23286
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.01,22566
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.025,22625
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.05,22696
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.1,22797
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.15,22914
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.2,22956
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.25,23019
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.3,23055
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.35,23093
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.4,23124
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.45,23161
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.5,23207
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.55,23237
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.6,23262
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.65,23293
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.7,23330
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.75,23367
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.8,23445
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.85,23523
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.9,23537
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.95,23627
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.975,23741
2021-02-21,3 wk ahead cum death,2021-03-13,17,quantile,0.99,23804
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.01,22530
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.025,22702
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.05,22794
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.1,22929
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.15,23043
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.2,23122
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.25,23215
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.3,23262
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.35,23327
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.4,23392
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.45,23432
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.5,23462
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.55,23500
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.6,23567
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.65,23596
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.7,23625
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.75,23712
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.8,23823
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.85,23935
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.9,23948
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.95,24303
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.975,24463
2021-02-21,4 wk ahead cum death,2021-03-20,17,quantile,0.99,24504
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.01,12575
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.025,12592
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.05,12599
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.1,12614
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.15,12636
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.2,12652
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.25,12668
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.3,12676
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.35,12682
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.4,12687
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.45,12699
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.5,12705
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.55,12715
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.6,12723
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.65,12728
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.7,12735
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.75,12743
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.8,12752
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.85,12764
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.9,12778
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.95,12796
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.975,12800
2021-02-21,1 wk ahead cum death,2021-02-27,18,quantile,0.99,12823
2021-02-21,2 wk ahead cum death,2021-03-06,18,quantile,0.01,12685
2021-02-21,2 wk ahead cum death,2021-03-06,18,quantile,0.025,12710
