forecast_date,target,target_end_date,location,type,quantile,value
2021-08-15,2 wk ahead cum death,2021-08-28,21,quantile,0.99,7768
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.01,7764
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.025,7778
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.05,7791
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.1,7806
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.15,7816
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.2,7821
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.25,7829
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.3,7836
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.35,7841
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.4,7847
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.45,7854
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.5,7860
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.55,7884
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.6,7900
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.65,7907
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.7,7909
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.75,7912
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.8,7914
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.85,7923
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.9,7938
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.95,7962
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.975,7979
2021-08-15,3 wk ahead cum death,2021-09-04,21,quantile,0.99,8001
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.01,7893
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.025,7916
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.05,7935
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.1,7961
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.15,7976
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.2,7986
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.25,7996
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.3,8006
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.35,8017
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.4,8028
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.45,8035
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.5,8046
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.55,8079
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.6,8109
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.65,8119
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.7,8123
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.75,8127
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.8,8129
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.85,8141
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.9,8165
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.95,8202
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.975,8229
2021-08-15,4 wk ahead cum death,2021-09-11,21,quantile,0.99,8253
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.01,11809
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.025,11816
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.05,11820
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.1,11827
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.15,11831
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.2,11834
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.25,11837
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.3,11838
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.35,11840
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.4,11843
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.45,11845
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.5,11849
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.55,11855
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.6,11857
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.65,11860
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.7,11862
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.75,11866
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.8,11869
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.85,11873
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.9,11879
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.95,11888
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.975,11895
2021-08-15,1 wk ahead cum death,2021-08-21,22,quantile,0.99,11908
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.01,12194
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.025,12202
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.05,12217
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.1,12233
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.15,12241
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.2,12248
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.25,12253
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.3,12258
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.35,12264
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.4,12269
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.45,12275
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.5,12281
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.55,12303
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.6,12310
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.65,12311
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.7,12314
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.75,12318
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.8,12326
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.85,12337
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.9,12352
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.95,12374
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.975,12389
2021-08-15,2 wk ahead cum death,2021-08-28,22,quantile,0.99,12413
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.01,12643
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.025,12667
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.05,12688
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.1,12712
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.15,12727
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.2,12737
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.25,12748
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.3,12761
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.35,12768
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.4,12779
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.45,12790
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.5,12800
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.55,12838
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.6,12865
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.65,12876
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.7,12880
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.75,12884
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.8,12887
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.85,12903
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.9,12926
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.95,12966
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.975,12994
2021-08-15,3 wk ahead cum death,2021-09-04,22,quantile,0.99,13029
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.01,13212
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.025,13250
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.05,13282
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.1,13326
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.15,13350
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.2,13368
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.25,13385
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.3,13400
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.35,13420
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.4,13437
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.45,13450
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.5,13468
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.55,13523
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.6,13573
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.65,13591
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.7,13596
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.75,13603
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.8,13607
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.85,13626
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.9,13666
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.95,13728
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.975,13773
2021-08-15,4 wk ahead cum death,2021-09-11,22,quantile,0.99,13814
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.01,909
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.025,910
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.05,910
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.1,911
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.15,911
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.2,911
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.25,912
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.3,912
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.35,912
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.4,912
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.45,912
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.5,912
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.55,913
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.6,913
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.65,913
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.7,913
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.75,914
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.8,914
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.85,914
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.9,915
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.95,915
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.975,916
2021-08-15,1 wk ahead cum death,2021-08-21,23,quantile,0.99,917
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.01,917
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.025,918
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.05,919
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.1,920
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.15,920
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.2,921
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.25,921
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.3,922
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.35,922
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.4,923
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.45,923
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.5,923
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.55,925
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.6,926
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.65,926
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.7,926
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.75,926
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.8,927
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.85,928
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.9,929
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.95,930
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.975,932
2021-08-15,2 wk ahead cum death,2021-08-28,23,quantile,0.99,933
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.01,927
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.025,929
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.05,930
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.1,932
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.15,933
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.2,934
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.25,935
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.3,936
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.35,936
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.4,937
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.45,938
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.5,938
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.55,941
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.6,943
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.65,944
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.7,944
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.75,945
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.8,945
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.85,946
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.9,948
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.95,951
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.975,953
2021-08-15,3 wk ahead cum death,2021-09-04,23,quantile,0.99,955
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.01,937
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.025,940
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.05,942
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.1,945
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.15,947
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.2,948
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.25,950
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.3,951
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.35,952
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.4,953
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.45,954
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.5,955
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.55,959
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.6,963
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.65,964
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.7,965
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.75,965
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.8,965
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.85,967
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.9,970
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.95,974
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.975,977
2021-08-15,4 wk ahead cum death,2021-09-11,23,quantile,0.99,980
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.01,9888
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.025,9894
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.05,9898
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.1,9903
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.15,9907
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.2,9910
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.25,9912
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.3,9913
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.35,9914
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.4,9917
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.45,9919
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.5,9922
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.55,9927
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.6,9929
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.65,9931
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.7,9933
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.75,9936
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.8,9939
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.85,9943
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.9,9947
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.95,9954
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.975,9961
2021-08-15,1 wk ahead cum death,2021-08-21,24,quantile,0.99,9972
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.01,9895
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.025,9902
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.05,9914
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.1,9927
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.15,9934
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.2,9939
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.25,9944
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.3,9947
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.35,9952
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.4,9956
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.45,9961
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.5,9966
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.55,9984
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.6,9990
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.65,9991
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.7,9993
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.75,9996
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.8,10003
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.85,10012
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.9,10024
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.95,10041
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.975,10054
2021-08-15,2 wk ahead cum death,2021-08-28,24,quantile,0.99,10073
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.01,9904
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.025,9923
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.05,9939
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.1,9959
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.15,9970
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.2,9978
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.25,9987
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.3,9997
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.35,10002
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.4,10011
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.45,10019
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.5,10027
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.55,10057
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.6,10078
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.65,10087
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.7,10090
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.75,10093
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.8,10095
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.85,10108
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.9,10126
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.95,10157
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.975,10179
2021-08-15,3 wk ahead cum death,2021-09-04,24,quantile,0.99,10207
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.01,9908
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.025,9937
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.05,9961
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.1,9993
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.15,10012
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.2,10025
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.25,10038
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.3,10049
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.35,10064
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.4,10077
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.45,10087
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.5,10100
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.55,10141
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.6,10179
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.65,10192
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.7,10196
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.75,10201
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.8,10205
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.85,10219
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.9,10249
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.95,10295
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.975,10329
2021-08-15,4 wk ahead cum death,2021-09-11,24,quantile,0.99,10360
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.01,18110
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.025,18121
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.05,18127
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.1,18138
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.15,18145
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.2,18149
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.25,18153
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.3,18155
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.35,18158
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.4,18163
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.45,18166
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.5,18172
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.55,18181
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.6,18184
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.65,18188
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.7,18192
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.75,18198
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.8,18203
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.85,18209
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.9,18218
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.95,18231
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.975,18243
2021-08-15,1 wk ahead cum death,2021-08-21,25,quantile,0.99,18263
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.01,18088
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.025,18100
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.05,18123
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.1,18146
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.15,18159
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.2,18168
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.25,18177
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.3,18183
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.35,18192
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.4,18200
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.45,18209
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.5,18218
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.55,18250
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.6,18261
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.65,18263
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.7,18267
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.75,18272
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.8,18285
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.85,18301
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.9,18323
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.95,18355
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.975,18379
2021-08-15,2 wk ahead cum death,2021-08-28,25,quantile,0.99,18413
2021-08-15,3 wk ahead cum death,2021-09-04,25,quantile,0.01,18065
